url,post_id,user_url,user_username_raw,content,date_posted,hashtags,num_comments,num_shares,num_likes_type,page_name,page_intro,page_category,page_logo,page_external_website,page_likes,page_followers,page_is_verified,original_post,other_posts_url,post_external_link,post_external_title,page_url,header_image,profile_id,attachments,avatar_image_url,profile_handle,has_handshake,is_sponsored,sponsor_name,shortcode,video_view_count,likes,post_image,post_type,following,post_external_image
"https://www.facebook.com/ESPN/videos/1288151618468804/","7149768968403131","https://www.facebook.com/ESPN","ESPN","“Actions speak louder than words.”

Jamal Murray with a message at the Denver Nuggets parade 🗣️","""2023-06-15T19:00:29.000Z""","[]",625,711,"{""num"":13143,""type"":""Like""}","ESPN","","","""https://scontent.fist2-4.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgH8WeDd&_nc_ht=scontent.fist2-4.fna&oh=00_AYAsoYRWsfC7iJL8mcQQBreju_7sGRDz4YMGBTQvnbA18w&oe=669C0C3D""","",200000000,230000000,true,"null","null","","","https://www.facebook.com/ESPN","""https://scontent.fist2-3.fna.fbcdn.net/v/t39.30808-6/339957046_143129488710553_7331512637266302337_n.png?stp=dst-png_p320x320&_nc_cat=101&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=ZJ1Pe789O_UQ7kNvgFcY7Go&_nc_ht=scontent.fist2-3.fna&oh=00_AYDaq7w3xKOfvN8ZVMoBpalKXUIx0APXcZ3xVOFP68I89A&oe=669C08CB""","100044568393679","[{""attachment_url"":""https://www.facebook.com/ESPN/videos/1288151618468804/"",""id"":""1288151618468804"",""type"":""Video"",""url"":""https://scontent.fist2-3.fna.fbcdn.net/v/t15.5256-10/353771908_218548241112206_2221205110547162538_n.jpg?stp=dst-jpg_p296x100&_nc_cat=108&ccb=1-7&_nc_sid=7965db&_nc_ohc=84PdAti9zaUQ7kNvgEghcP-&_nc_ht=scontent.fist2-3.fna&oh=00_AYBAm1Jr_EqRE8pHu3Chxe8SYQ2J6JOYB6WIEkFIOR0ksw&oe=669C174C"",""video_length"":""34090""}]","https://scontent.fist2-4.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgH8WeDd&_nc_ht=scontent.fist2-4.fna&oh=00_AYAsoYRWsfC7iJL8mcQQBreju_7sGRDz4YMGBTQvnbA18w&oe=669C0C3D","ESPN","",false,"","7149768968403131",280609,13143,"null","Post","",""
"https://www.facebook.com/photo/?fbid=7186801398033221&set=a.114588455254586","7186801398033221","https://www.facebook.com/ESPN","ESPN","Carlos Alcaraz wins his first title on grass and has reclaimed the World No. 1 rank ahead of Wimbledon 🙌 

He's only 20 years old 🤩","""2023-06-25T14:34:43.000Z""","[]",434,190,"{""num"":5149,""type"":""Like""}","ESPN","","","""https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGDOHz7&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA5WklKoszk_4bZsTHMNipEmvuKDUC7IEQeV2Jwoc7gfw&oe=669C0C3D""","",200000000,230000000,true,"null","null","","","https://www.facebook.com/ESPN","""https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/339957046_143129488710553_7331512637266302337_n.png?stp=dst-png_p320x320&_nc_cat=101&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=ZJ1Pe789O_UQ7kNvgHgB4Ks&_nc_ht=scontent-dfw5-1.xx&oh=00_AYBbD0Wyl4n8nutA6QxmVWdI4ZgS1jw6idq9N7T6W4Cn7w&oe=669C08CB""","100044568393679","[{""id"":""7186801398033221"",""type"":""Photo"",""url"":""https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/356200550_7186801381366556_4018839872713012754_n.png?stp=dst-png_s640x640&_nc_cat=111&ccb=1-7&_nc_sid=0b6b33&_nc_ohc=j-DsqQSG5JoQ7kNvgGiaGBE&_nc_ht=scontent-dfw5-1.xx&oh=00_AYDorN160N_2vfWZ0iCd1RHt6_jX_gptiOf4vs7JLmIRIg&oe=669C0F74""}]","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGDOHz7&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA5WklKoszk_4bZsTHMNipEmvuKDUC7IEQeV2Jwoc7gfw&oe=669C0C3D","ESPN","",false,"","7186801398033221","",5149,"""https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/356200550_7186801381366556_4018839872713012754_n.png?stp=dst-png_s640x640&_nc_cat=111&ccb=1-7&_nc_sid=0b6b33&_nc_ohc=j-DsqQSG5JoQ7kNvgGiaGBE&_nc_ht=scontent-dfw5-1.xx&oh=00_AYDorN160N_2vfWZ0iCd1RHt6_jX_gptiOf4vs7JLmIRIg&oe=669C0F74""","Post","",""
"https://www.facebook.com/photo/?fbid=7135300516516643&set=a.114588455254586","7135300516516643","https://www.facebook.com/ESPN","ESPN","LSU IS HEADING TO OMAHA FOR THE 19TH TIME IN PROGRAM HISTORY‼️

📸 LSU Baseball","""2023-06-12T02:18:43.000Z""","[]",361,658,"{""num"":6850,""type"":""Like""}","ESPN","","","""https://scontent.fist2-4.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgH8WeDd&_nc_ht=scontent.fist2-4.fna&oh=00_AYAsoYRWsfC7iJL8mcQQBreju_7sGRDz4YMGBTQvnbA18w&oe=669C0C3D""","",200000000,230000000,true,"null","null","","","https://www.facebook.com/ESPN","""https://scontent.fist2-3.fna.fbcdn.net/v/t39.30808-6/339957046_143129488710553_7331512637266302337_n.png?stp=dst-png_p320x320&_nc_cat=101&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=ZJ1Pe789O_UQ7kNvgFcY7Go&_nc_ht=scontent.fist2-3.fna&oh=00_AYDaq7w3xKOfvN8ZVMoBpalKXUIx0APXcZ3xVOFP68I89A&oe=669C08CB""","100044568393679","[{""id"":""7135300516516643"",""type"":""Photo"",""url"":""https://scontent.fist2-3.fna.fbcdn.net/v/t39.30808-6/353771038_7135300506516644_28131375386815878_n.png?stp=dst-png_s640x640&_nc_cat=106&ccb=1-7&_nc_sid=0b6b33&_nc_ohc=fm9q5MQn_S4Q7kNvgGe5MRh&_nc_ht=scontent.fist2-3.fna&oh=00_AYAdcVwQw8CcAZ8yc3OsNYK2wjxEr70xwgktop56Kiu9Fw&oe=669C0D1E""}]","https://scontent.fist2-4.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgH8WeDd&_nc_ht=scontent.fist2-4.fna&oh=00_AYAsoYRWsfC7iJL8mcQQBreju_7sGRDz4YMGBTQvnbA18w&oe=669C0C3D","ESPN","",false,"","7135300516516643","",6850,"""https://scontent.fist2-3.fna.fbcdn.net/v/t39.30808-6/353771038_7135300506516644_28131375386815878_n.png?stp=dst-png_s640x640&_nc_cat=106&ccb=1-7&_nc_sid=0b6b33&_nc_ohc=fm9q5MQn_S4Q7kNvgGe5MRh&_nc_ht=scontent.fist2-3.fna&oh=00_AYAdcVwQw8CcAZ8yc3OsNYK2wjxEr70xwgktop56Kiu9Fw&oe=669C0D1E""","Post","",""
"https://www.facebook.com/photo/?fbid=7174120302634664&set=a.114588455254586","7174120302634664","https://www.facebook.com/ESPN","ESPN","🚨 FULL TRADE DETAILS 🚨 

(via Adrian Wojnarowski)","""2023-06-22T04:55:42.000Z""","[]",1876,2540,"{""num"":6354,""type"":""Like""}","ESPN","","","""https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGDOHz7&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA5WklKoszk_4bZsTHMNipEmvuKDUC7IEQeV2Jwoc7gfw&oe=669C0C3D""","",200000000,230000000,true,"null","null","","","https://www.facebook.com/ESPN","""https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/339957046_143129488710553_7331512637266302337_n.png?stp=dst-png_p320x320&_nc_cat=101&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=ZJ1Pe789O_UQ7kNvgHgB4Ks&_nc_ht=scontent-dfw5-1.xx&oh=00_AYBbD0Wyl4n8nutA6QxmVWdI4ZgS1jw6idq9N7T6W4Cn7w&oe=669C08CB""","100044568393679","[{""id"":""7174120302634664"",""type"":""Photo"",""url"":""https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-6/355880323_7174120285967999_2124087193335543775_n.jpg?stp=dst-jpg_s640x640&_nc_cat=108&ccb=1-7&_nc_sid=0b6b33&_nc_ohc=yFlAShrzztUQ7kNvgEo1qDy&_nc_ht=scontent-dfw5-2.xx&oh=00_AYCPLX0QoXDl2VQtwt8Qz4txc5RpV-NPcOFFnpbk_jXw5w&oe=669C105A""}]","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGDOHz7&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA5WklKoszk_4bZsTHMNipEmvuKDUC7IEQeV2Jwoc7gfw&oe=669C0C3D","ESPN","",false,"","7174120302634664","",6354,"""https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-6/355880323_7174120285967999_2124087193335543775_n.jpg?stp=dst-jpg_s640x640&_nc_cat=108&ccb=1-7&_nc_sid=0b6b33&_nc_ohc=yFlAShrzztUQ7kNvgEo1qDy&_nc_ht=scontent-dfw5-2.xx&oh=00_AYCPLX0QoXDl2VQtwt8Qz4txc5RpV-NPcOFFnpbk_jXw5w&oe=669C105A""","Post","",""
"https://www.facebook.com/ESPN/videos/955425699020126/","7120032354710126","https://www.facebook.com/ESPN","ESPN","Jordy Bahl has WHEELS too 🔥","""2023-06-08T03:25:37.000Z""","[]",108,138,"{""num"":4022,""type"":""Like""}","ESPN","","","""https://scontent.fist2-4.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgH8WeDd&_nc_ht=scontent.fist2-4.fna&oh=00_AYAsoYRWsfC7iJL8mcQQBreju_7sGRDz4YMGBTQvnbA18w&oe=669C0C3D""","",200000000,230000000,true,"null","null","","","https://www.facebook.com/ESPN","""https://scontent.fist2-3.fna.fbcdn.net/v/t39.30808-6/339957046_143129488710553_7331512637266302337_n.png?stp=dst-png_p320x320&_nc_cat=101&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=ZJ1Pe789O_UQ7kNvgFcY7Go&_nc_ht=scontent.fist2-3.fna&oh=00_AYDaq7w3xKOfvN8ZVMoBpalKXUIx0APXcZ3xVOFP68I89A&oe=669C08CB""","100044568393679","[{""attachment_url"":""https://www.facebook.com/ESPN/videos/955425699020126/"",""id"":""955425699020126"",""type"":""Video"",""url"":""https://scontent.fist1-2.fna.fbcdn.net/v/t15.5256-10/350783499_240347202052981_2296643471569740152_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=7965db&_nc_ohc=QBWBki37l14Q7kNvgGxqAsc&_nc_ht=scontent.fist1-2.fna&oh=00_AYDDJeDrUiG3vfKZoI0ldrzQcBg7GpHTcLYDOs77MiH4-g&oe=669BF391"",""video_length"":""41003""}]","https://scontent.fist2-4.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgH8WeDd&_nc_ht=scontent.fist2-4.fna&oh=00_AYAsoYRWsfC7iJL8mcQQBreju_7sGRDz4YMGBTQvnbA18w&oe=669C0C3D","ESPN","",false,"","7120032354710126",349059,4022,"null","Post","",""
"https://www.facebook.com/ESPN/videos/2138876579813111/","1025007632328174","https://www.facebook.com/ESPN","ESPN","""It really is a trophy that doesn't just reflect on what you've done ... but everybody that got you there. ... That's what I was most proud of, was to be able to get that Tkachuk name on that trophy for my family.""

—Matthew Tkachuk on winning The Stanley Cup ❤️ 

Florida Panthers | Pat McAfee Show","""2024-06-26T17:44:06.000Z""","[]",64,48,"{""num"":1156,""type"":""Like""}","ESPN","","","""https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGIknuw&_nc_ht=scontent.fadb3-1.fna&oh=00_AYBeAvQfzS4nH4wmBvwP7kkE6FUHBJ14aRM4Z-HRUMOGkg&oe=669C0C3D""","",200000000,230000000,true,"null","null","","","https://www.facebook.com/ESPN","""https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-6/339957046_143129488710553_7331512637266302337_n.png?stp=dst-png_p320x320&_nc_cat=101&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=ZJ1Pe789O_UQ7kNvgGI-P9m&_nc_ht=scontent.fadb3-1.fna&oh=00_AYA7cLYl4HBnol-LBeXLopH_ZHSk6iXLx-OoUPM1VIAFjA&oe=669C08CB""","100044568393679","[{""attachment_url"":""https://www.facebook.com/ESPN/videos/2138876579813111/"",""id"":""2138876579813111"",""type"":""Video"",""url"":""https://scontent.fadb3-1.fna.fbcdn.net/v/t15.5256-10/442033282_1150339742941155_85066479253022148_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=7965db&_nc_ohc=ah_nZU-nOToQ7kNvgHS8vGe&_nc_ht=scontent.fadb3-1.fna&oh=00_AYDod4qIXcy4_OMRozAmF4cXyKqmztx1P02S4rK71hECZw&oe=669BEBD9"",""video_length"":""52714""}]","https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGIknuw&_nc_ht=scontent.fadb3-1.fna&oh=00_AYBeAvQfzS4nH4wmBvwP7kkE6FUHBJ14aRM4Z-HRUMOGkg&oe=669C0C3D","ESPN","",false,"","1025007632328174",39660,1156,"null","Post","",""
"https://www.facebook.com/ESPN/videos/1819620571858063/","1032383461590591","https://www.facebook.com/ESPN","ESPN","After being diagnosed with Hodgkin’s lymphoma at 18 years old, Anthony Rizzo created the Anthony Rizzo Family Foundation to provide critical dollars to support families affected by pediatric cancer.

Rizzo is an ESPYS finalist for the Muhammad Ali Sports Humanitarian Award 🤝","""2024-07-08T19:00:37.000Z""","[]",41,64,"{""num"":327,""type"":""Like""}","ESPN","","","""https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGIknuw&_nc_ht=scontent.fadb3-1.fna&oh=00_AYBeAvQfzS4nH4wmBvwP7kkE6FUHBJ14aRM4Z-HRUMOGkg&oe=669C0C3D""","",200000000,230000000,true,"null","null","","","https://www.facebook.com/ESPN","""https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-6/339957046_143129488710553_7331512637266302337_n.png?stp=dst-png_p320x320&_nc_cat=101&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=ZJ1Pe789O_UQ7kNvgGI-P9m&_nc_ht=scontent.fadb3-1.fna&oh=00_AYA7cLYl4HBnol-LBeXLopH_ZHSk6iXLx-OoUPM1VIAFjA&oe=669C08CB""","100044568393679","[{""attachment_url"":""https://www.facebook.com/ESPN/videos/1819620571858063/"",""id"":""1819620571858063"",""type"":""Video"",""url"":""https://scontent.fadb3-2.fna.fbcdn.net/v/t15.5256-10/441994634_521923350165460_2470994749622388871_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=7965db&_nc_ohc=xnJbOQSJVQYQ7kNvgHxxr4G&_nc_ht=scontent.fadb3-2.fna&oh=00_AYATgCpYS-UZjAuyUw_K_AKY2evmEMAnooVHpbbYCrQRTA&oe=669BF16F"",""video_length"":""57223""}]","https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGIknuw&_nc_ht=scontent.fadb3-1.fna&oh=00_AYBeAvQfzS4nH4wmBvwP7kkE6FUHBJ14aRM4Z-HRUMOGkg&oe=669C0C3D","ESPN","",false,"","1032383461590591",19989,327,"null","Post","",""
"https://www.facebook.com/ESPN/videos/1896012107542297/","1031874354974835","https://www.facebook.com/ESPN","ESPN","A DEVERS DINGER ☄️

Rafael Devers has his 20th home run of the season 💪

MLB | Boston Red Sox","""2024-07-08T01:09:26.000Z""","[]",133,82,"{""num"":1379,""type"":""Like""}","ESPN","","","""https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGIknuw&_nc_ht=scontent.fadb3-1.fna&oh=00_AYBeAvQfzS4nH4wmBvwP7kkE6FUHBJ14aRM4Z-HRUMOGkg&oe=669C0C3D""","",200000000,230000000,true,"null","null","","","https://www.facebook.com/ESPN","""https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-6/339957046_143129488710553_7331512637266302337_n.png?stp=dst-png_p320x320&_nc_cat=101&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=ZJ1Pe789O_UQ7kNvgGI-P9m&_nc_ht=scontent.fadb3-1.fna&oh=00_AYA7cLYl4HBnol-LBeXLopH_ZHSk6iXLx-OoUPM1VIAFjA&oe=669C08CB""","100044568393679","[{""attachment_url"":""https://www.facebook.com/ESPN/videos/1896012107542297/"",""id"":""1896012107542297"",""type"":""Video"",""url"":""https://scontent.fadb3-1.fna.fbcdn.net/v/t15.5256-10/450051311_772211005079831_3936948171431726206_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=7965db&_nc_ohc=Sq9NDNY2pb4Q7kNvgHb47Am&_nc_ht=scontent.fadb3-1.fna&oh=00_AYAoc4rXUvkKRIYX8m9Z6alpMvBj7ZVZaS6UuIrsOZanGg&oe=669BE3DA"",""video_length"":""32789""}]","https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGIknuw&_nc_ht=scontent.fadb3-1.fna&oh=00_AYBeAvQfzS4nH4wmBvwP7kkE6FUHBJ14aRM4Z-HRUMOGkg&oe=669C0C3D","ESPN","",false,"","1031874354974835",56887,1379,"null","Post","",""
"https://www.facebook.com/ESPN/videos/657567895756988/","7184944911552203","https://www.facebook.com/ESPN","ESPN","TOMMY TANKS TIES IT UP‼️ 

No lead is safe in Omaha 🍿","""2023-06-25T01:36:31.000Z""","[]",113,86,"{""num"":1687,""type"":""Like""}","ESPN","","","""https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGDOHz7&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA5WklKoszk_4bZsTHMNipEmvuKDUC7IEQeV2Jwoc7gfw&oe=669C0C3D""","",200000000,230000000,true,"null","null","","","https://www.facebook.com/ESPN","""https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/339957046_143129488710553_7331512637266302337_n.png?stp=dst-png_p320x320&_nc_cat=101&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=ZJ1Pe789O_UQ7kNvgHgB4Ks&_nc_ht=scontent-dfw5-1.xx&oh=00_AYBbD0Wyl4n8nutA6QxmVWdI4ZgS1jw6idq9N7T6W4Cn7w&oe=669C08CB""","100044568393679","[{""attachment_url"":""https://www.facebook.com/ESPN/videos/657567895756988/"",""id"":""657567895756988"",""type"":""Video"",""url"":""https://scontent-dfw5-2.xx.fbcdn.net/v/t15.5256-10/355718793_6941635949204053_2479467756109490379_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=7965db&_nc_ohc=mt4lzhz1zOgQ7kNvgGyF0LD&_nc_ht=scontent-dfw5-2.xx&oh=00_AYAaIYQVuQ2Wa_lgIbWc4TEhXcoD8mzd3pY4Mpa9TPStoA&oe=669BEC8A"",""video_length"":""36608""}]","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGDOHz7&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA5WklKoszk_4bZsTHMNipEmvuKDUC7IEQeV2Jwoc7gfw&oe=669C0C3D","ESPN","",false,"","7184944911552203",106849,1687,"null","Post","",""
"https://www.facebook.com/ESPN/videos/1302140093718343/","7161866627193365","https://www.facebook.com/ESPN","ESPN","ORAL ROBERTS WITH AN INSIDE THE PARK HOME RUN‼️ORU Baseball","""2023-06-19T01:41:25.000Z""","[]",493,464,"{""num"":9061,""type"":""Like""}","ESPN","","","""https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGDOHz7&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA5WklKoszk_4bZsTHMNipEmvuKDUC7IEQeV2Jwoc7gfw&oe=669C0C3D""","",200000000,230000000,true,"null","null","","","https://www.facebook.com/ESPN","""https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/339957046_143129488710553_7331512637266302337_n.png?stp=dst-png_p320x320&_nc_cat=101&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=ZJ1Pe789O_UQ7kNvgHgB4Ks&_nc_ht=scontent-dfw5-1.xx&oh=00_AYBbD0Wyl4n8nutA6QxmVWdI4ZgS1jw6idq9N7T6W4Cn7w&oe=669C08CB""","100044568393679","[{""attachment_url"":""https://www.facebook.com/ESPN/videos/1302140093718343/"",""id"":""1302140093718343"",""type"":""Video"",""url"":""https://scontent-dfw5-1.xx.fbcdn.net/v/t15.5256-10/354768970_267918422484750_6594645306771974352_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=7965db&_nc_ohc=4ZYCnDJOwO0Q7kNvgEqRS5j&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA8BmNpJKlz34NQ-GBwI5i8JLyzZ8xfAsY3ny5_DxdJZQ&oe=669BEF8B"",""video_length"":""30656""}]","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGDOHz7&_nc_ht=scontent-dfw5-1.xx&oh=00_AYA5WklKoszk_4bZsTHMNipEmvuKDUC7IEQeV2Jwoc7gfw&oe=669C0C3D","ESPN","",false,"","7161866627193365",817280,9061,"null","Post","",""
"https://www.facebook.com/ESPN/posts/pfbid0nRKc2krourrnVE2ngMvuMQDmREETcqJT2rEB2XrdzbEHzjftCSU5sW8ogRd84jjpl","1025197985642472","https://www.facebook.com/ESPN","ESPN","Minnesota has traded for Rob Dillingham as the 8th pick, source tells Adrian Wojnarowski.

The Minnesota Timberwolves are trading a 2031 unprotected first and a protected 2030 pick swap to the Spurs.","""2024-06-27T01:15:08.000Z""","[]",1028,1660,"{""num"":6580,""type"":""Like""}","ESPN","","","""https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGIknuw&_nc_ht=scontent.fadb3-1.fna&oh=00_AYBeAvQfzS4nH4wmBvwP7kkE6FUHBJ14aRM4Z-HRUMOGkg&oe=669C0C3D""","",200000000,230000000,true,"null","null","","","https://www.facebook.com/ESPN","""https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-6/339957046_143129488710553_7331512637266302337_n.png?stp=dst-png_p320x320&_nc_cat=101&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=ZJ1Pe789O_UQ7kNvgGI-P9m&_nc_ht=scontent.fadb3-1.fna&oh=00_AYA7cLYl4HBnol-LBeXLopH_ZHSk6iXLx-OoUPM1VIAFjA&oe=669C08CB""","100044568393679","[{""id"":""1025197972309140"",""type"":""Photo"",""url"":""https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-6/448945714_1025197968975807_8285522627591678770_n.jpg?stp=dst-jpg_s640x640&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Gqckk-GO7SMQ7kNvgE0hpiU&_nc_ht=scontent.fadb3-1.fna&oh=00_AYA06HbjAFt1QT-CFaY5oByEGsJfItSmfcgihopvjD2S-w&oe=669C173D""}]","https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-1/357098184_820203536141919_4643294976496647733_n.png?stp=dst-png_p200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=QTmQI79pk-oQ7kNvgGIknuw&_nc_ht=scontent.fadb3-1.fna&oh=00_AYBeAvQfzS4nH4wmBvwP7kkE6FUHBJ14aRM4Z-HRUMOGkg&oe=669C0C3D","ESPN","",false,"","1025197985642472","",6580,"""https://scontent.fadb3-1.fna.fbcdn.net/v/t39.30808-6/448945714_1025197968975807_8285522627591678770_n.jpg?stp=dst-jpg_s640x640&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Gqckk-GO7SMQ7kNvgE0hpiU&_nc_ht=scontent.fadb3-1.fna&oh=00_AYA06HbjAFt1QT-CFaY5oByEGsJfItSmfcgihopvjD2S-w&oe=669C173D""","Post","",""
